sample_index,state,main_lobe_energy,side_lobe_energy,total_energy,main_lobe_ratio,side_lobe_ratio,peak_intensity,max_side_lobe_intensity,strehl_ratio,synthesis_efficiency,peak_to_sidelobe_ratio,phase_rmse_rad
14,comp0p3_best_rmse,45069504.04072512,72432478.55463889,117501982.59536402,0.38356377522521323,0.6164362247747868,4523415.653649034,3517212.3162212274,0.3539402349673731,0.5696323356126386,1.2860797833520716,1.3577640056610107
14,cycle41_best_strehl,55923235.819124155,62387016.45270335,118310252.2718275,0.47268292261465167,0.5273170773853484,6331973.800959479,1958556.1369067878,0.49545309706635593,0.7068123804042539,3.2329805011153643,1.7520633935928345
14,cycle42_best_rmse,40522399.47325588,76829803.99724466,117352203.47050054,0.3453058253264261,0.6546941746735738,4171650.030573093,2442027.516286723,0.3264159000801943,0.5121615945833631,1.7082731471086716,1.9427341222763062
14,cycle42_best_comp,36821136.47401818,80098876.03033829,116920012.50435646,0.3149258684234764,0.6850741315765236,3170090.579796149,2572567.595263383,0.24804764598092388,0.4653814240035563,1.2322671659368356,2.0803866386413574
14,cycle42_best_strehl,36821136.47401818,80098876.03033829,116920012.50435646,0.3149258684234764,0.6850741315765236,3170090.579796149,2572567.595263383,0.24804764598092388,0.4653814240035563,1.2322671659368356,2.0803866386413574
14,cycle42_best_main_lobe,38608238.520729624,78494746.60161039,117102985.12234001,0.32969474245592256,0.6703052575440774,3437605.520551681,2507226.9429795435,0.2689796823530212,0.4879685621253005,1.371078725113927,1.9825875759124756
14,ideal,79120339.95094915,42485202.868746355,121605542.8196955,0.6506310330628666,0.3493689669371334,12780167.968374692,945604.0406808642,1.0,1.0,13.515348304954973,0.0
15,before,49268561.55118315,68491984.86164336,117760546.41282651,0.4183791860005908,0.5816208139994092,5218932.555026745,1826959.3591448984,0.4083618124535854,0.622704118583506,2.8566221404451206,1.8559788465499878
15,comp0p3_best_rmse,56421014.37387853,62480026.641171746,118901041.01505028,0.4745207770446422,0.5254792229553578,6321171.253091988,2786363.6997879683,0.49460783838945727,0.7131037911219401,2.268609533483732,0.956917405128479
15,cycle41_best_strehl,55411953.69404654,63362347.70755783,118774301.40160437,0.46653150589103826,0.5334684941089618,5998243.733753282,2874030.553127106,0.46933997648515285,0.700350298398608,2.0870493973095927,0.9830735325813293
15,cycle42_best_rmse,55004600.58509539,63745983.46631032,118750584.05140571,0.463194358364457,0.536805641635543,6045912.371423,2791757.7611141345,0.4730698678126907,0.6952017726313566,2.16562928762494,0.9614189863204956
15,cycle42_best_comp,55372449.26898263,63419419.31000664,118791868.57898927,0.46612996269322393,0.5338700373067761,6134981.426971348,2759187.53661013,0.48003918588180805,0.6998510029571525,2.223473883369535,0.9530326724052429
15,cycle42_best_strehl,55372449.26898263,63419419.31000664,118791868.57898927,0.46612996269322393,0.5338700373067761,6134981.426971348,2759187.53661013,0.48003918588180805,0.6998510029571525,2.223473883369535,0.9530326724052429
