model_name,sample_index,channel,center_y,center_x,mean_radius_px,top_fraction,top_energy_ratio,plane_1_energy_ratio,plane_2_energy_ratio,figure_path
deep_residual_cnn,17,1,80.45505127137645,76.18346827929105,23.241802334486295,0.1,0.8195276538867763,0.5261341010941205,0.473865898905876,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample17.png
deep_residual_cnn,17,2,77.85564330738124,77.24998095372949,23.21728993829396,0.1,0.7956201462898501,0.5203955085031233,0.4796044914968739,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample17.png
deep_residual_cnn,17,3,77.42021164696583,79.65940015300396,22.579817242142052,0.1,0.7972835949835706,0.5210013193122797,0.4789986806877122,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample17.png
deep_residual_cnn,17,4,80.32055341412398,76.31585537068037,23.07342356286293,0.1,0.8148328587814425,0.5257418778597117,0.4742580694145209,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample17.png
deep_residual_cnn,17,5,77.95684141206785,78.13819498671621,23.323850901777597,0.1,0.7907820267003286,0.5218435873644065,0.47815641263559083,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample17.png
deep_residual_cnn,17,6,77.37934738979223,78.07191018818716,22.25539284776871,0.1,0.7991060895296503,0.5172525579795811,0.4827474420204093,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample17.png
deep_residual_cnn,18,1,79.83813647616753,79.11303152319967,24.56839186476812,0.1,0.7895779582455783,0.5334658688089017,0.4665341311910951,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample18.png
deep_residual_cnn,18,2,78.07779778400733,76.63590291261566,24.32378405242213,0.1,0.7809835188498062,0.526214362662387,0.47378563733761,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample18.png
deep_residual_cnn,18,3,78.56428280430941,81.4976935036507,26.314670791294336,0.1,0.7482732202719427,0.5217873650660634,0.4782126349339326,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample18.png
deep_residual_cnn,18,4,79.92599870574409,78.73178016702958,24.614932640285474,0.1,0.7859025403481135,0.5337332765957074,0.46626672340428915,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample18.png
deep_residual_cnn,18,5,77.6191515186874,77.67399497356959,24.385888690128603,0.1,0.7731853181789583,0.5256943163670561,0.4743057261286638,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample18.png
deep_residual_cnn,18,6,77.83274716010949,80.98475246890457,26.010947656582456,0.1,0.75676697018227,0.5194536501015034,0.48054634989849265,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample18.png
deep_residual_cnn,19,1,79.50831469749154,81.17082027024692,24.53342495415249,0.1,0.8064966844741746,0.5268031343209106,0.47319690279940535,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample19.png
deep_residual_cnn,19,2,77.883126800042,79.1614210538898,24.161862077869873,0.1,0.7763949707965256,0.5349086127827207,0.46509141579346236,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample19.png
deep_residual_cnn,19,3,77.48685472786502,78.78192238185689,25.102546953493373,0.1,0.7566639301493139,0.5216571081348573,0.47834289186513873,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample19.png
deep_residual_cnn,19,4,79.50837762937549,81.15985262589021,24.72212023290727,0.1,0.7958722714485408,0.5280924848168046,0.4719074825304604,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample19.png
deep_residual_cnn,19,5,76.86687198160516,78.281141910124,24.257277752138073,0.1,0.7703521053949363,0.5373928497986965,0.46260718143405116,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample19.png
deep_residual_cnn,19,6,77.43705921729233,78.57298822323818,25.004908064788808,0.1,0.757237314283397,0.521453372791348,0.4785466837884747,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample19.png
deep_residual_cnn,20,1,79.58688374882607,75.974825771612,23.407966235000597,0.1,0.808693409875488,0.5249388889459817,0.4750610743506801,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample20.png
deep_residual_cnn,20,2,76.48553289059967,77.81846789853299,23.916712956184806,0.1,0.7864602689264293,0.5289517549529963,0.47104824504700105,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample20.png
deep_residual_cnn,20,3,77.52630652493329,81.02762379080848,22.063372877860175,0.1,0.8097200882415027,0.5223799800553882,0.47762001994460734,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample20.png
deep_residual_cnn,20,4,79.4589542098996,75.82875860958177,23.356040226295182,0.1,0.8090491138700392,0.5246649569478342,0.4753350862356047,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample20.png
deep_residual_cnn,20,5,76.85614762067148,78.28179858906029,23.926700632374274,0.1,0.786242583291901,0.5295323973233855,0.4704676026766116,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample20.png
deep_residual_cnn,20,6,77.3351366492739,80.756927195491,21.844556216886772,0.1,0.8130637334012797,0.5199220275754733,0.48007800861737016,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample20.png
deep_residual_cnn,21,1,78.02603702428088,79.98104666447483,23.83910393841503,0.1,0.8175075330018424,0.5241232278539122,0.47587673852635937,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample21.png
deep_residual_cnn,21,2,77.00546181256242,77.06646961911368,23.800132410202373,0.1,0.7845345407351426,0.5291467605177642,0.4708532394822323,result\figures\cycle43_attribution_cycle41_64\deep_residual_cnn_sample21.png
