sample_index,state,main_lobe_ratio,total_energy,main_lobe_energy,peak_intensity
183,before,0.19456749300624065,115405311.93428105,22454122.22265625,3896861.0
183,baseline_compensated,0.5487347323117533,120218405.40309377,65968014.5078125,10218795.0
183,physics_compensated,0.43220254583272993,118621273.05908206,51268416.20605469,7091424.5
183,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
184,before,0.39126549833568236,117514784.61864623,45979480.765625,3760460.0
184,baseline_compensated,0.6324857062783447,121314762.96072343,76729853.53320312,12054497.0
184,physics_compensated,0.6208892670116981,121143840.83506045,75216910.5390625,11675071.0
184,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
185,before,0.267637841576468,116174102.94096816,31092586.158203125,3776306.0
185,baseline_compensated,0.5300534714670628,119743065.43802203,63470227.51953125,8278725.0
185,physics_compensated,0.5401352489822504,119880931.27799244,64751916.6640625,8557178.0
185,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
186,before,0.38624500744718615,117257673.8599633,45290191.11328125,4489794.5
186,baseline_compensated,0.6337962774010665,121358590.90540463,76916623.14648438,12264177.0
186,physics_compensated,0.6303594476277956,121321765.5970299,76476321.14697266,12232428.0
186,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
187,before,0.2297036820084596,115685705.60494748,26573432.533203125,4004126.5
187,baseline_compensated,0.5351757780716949,119817084.77602062,64123201.57128906,8440727.0
187,physics_compensated,0.5458309033749832,119985146.51536702,65491600.9140625,8864948.0
187,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
188,before,0.44577160027910046,118088983.55754957,52640715.17578125,4604627.5
188,baseline_compensated,0.5358222668066664,119870773.0911588,64229429.361572266,8783875.0
188,physics_compensated,0.571296321519175,120447999.43527934,68811499.01171875,10287024.0
188,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
189,before,0.27953342687316324,116150514.10978357,32467951.2421875,4238427.5
189,baseline_compensated,0.5815330938280081,120527512.47116429,70090737.21875,10264463.0
189,physics_compensated,0.5614946319310375,120205133.04887596,67494536.9375,9450615.0
189,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
190,before,0.2920403085641898,116251032.44028212,33949987.384765625,5432052.0
190,baseline_compensated,0.3969128648929553,117741042.54424281,46732934.51171875,4815712.5
190,physics_compensated,0.4274704771008642,118077063.39703608,50474458.625,4688042.0
190,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
191,before,0.4055465682352773,117320228.31212744,47578815.9765625,5160531.0
191,baseline_compensated,0.5288696215265082,119720956.20120296,63316776.794921875,8212713.5
191,physics_compensated,0.5486215494531531,120021857.08665395,65846577.203125,8933145.0
191,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
192,before,0.3430671576785107,116748089.15083694,40052435.109375,3638660.0
192,baseline_compensated,0.5898542223320833,120559639.73252134,71112612.5390625,9957149.0
192,physics_compensated,0.6269261314005666,121206176.74761307,75987319.49023438,11747381.0
192,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
193,before,0.45992091987145267,118528114.87730646,54513559.625,4914859.5
193,baseline_compensated,0.5270406064220312,119634508.96942939,63052244.15625,7815750.0
193,physics_compensated,0.5134253544397457,119479345.35726243,61343725.23828125,7606425.5
193,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
194,before,0.3051389152673157,116360398.86790591,35506085.890625,6123288.0
194,baseline_compensated,0.5324214779832803,119972299.82511581,63875829.189941406,9631379.0
194,physics_compensated,0.535885414529155,120028220.97091411,64321372.95019531,9771894.0
194,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
195,before,0.3289821208838505,116582518.13556688,38353564.07421875,4333329.5
195,baseline_compensated,0.6252261684365417,121220434.14572927,75790187.57714844,11906134.0
195,physics_compensated,0.6241302144383009,121102282.11385432,75583593.3046875,11261174.0
195,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
196,before,0.3284449601892778,116684790.49001591,38324531.3671875,3889813.5
196,baseline_compensated,0.5632682512936895,120221578.0693224,67716998.046875,9430956.0
196,physics_compensated,0.5794818975069004,120435522.54033129,69790205.12890625,9777489.0
196,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
197,before,0.3437222574961387,116729978.29272294,40122691.65625,3868087.75
197,baseline_compensated,0.4499404575021071,118395067.94921422,53270731.0390625,5110749.0
197,physics_compensated,0.38156640024183924,117610304.79719837,44876140.6328125,3698180.25
197,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
198,before,0.28566152478306417,116225107.56576647,33201041.4453125,4437131.5
198,baseline_compensated,0.2785711068321502,116187082.26778011,32366364.106933594,4139668.5
198,physics_compensated,0.4396605651939414,118301512.25694744,52012509.7421875,6678955.0
198,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
199,before,0.3966184007347537,117188540.26462117,46479131.424194336,4675056.0
199,baseline_compensated,0.5980200970795705,120826121.5146998,72256448.91796875,11114319.0
199,physics_compensated,0.602290773965952,120880394.82530138,72805146.55664062,11188971.0
199,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
200,before,0.486432066894771,119058424.91150136,57913835.7109375,8276952.0
200,baseline_compensated,0.5364486077484841,120108112.32625633,64431829.63671875,10245691.0
200,physics_compensated,0.5454185235372302,120233221.7609262,65577426.29296875,10496474.0
200,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
201,before,0.3179931794939004,116513459.63879609,37050485.484375,3501656.5
201,baseline_compensated,0.536095462936634,119579334.74973236,64105938.8203125,7447363.5
201,physics_compensated,0.5782932357787288,120466989.27307853,69665245.03125,10034145.0
201,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
202,before,0.42097291712777096,118261961.82491487,49785083.0546875,5900168.0
202,baseline_compensated,0.6288490450357751,121213113.05527797,76224750.390625,11665325.0
202,physics_compensated,0.6116779242664767,121024111.92320994,74027777.56738281,11517922.0
202,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
203,before,0.281595965864272,116112484.1241669,32696807.115844727,3687159.0
203,baseline_compensated,0.46423167859302716,118638801.8411875,55075890.125,5275203.0
203,physics_compensated,0.4347037921237075,118238894.07037702,51398895.62890625,4483353.5
203,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
204,before,0.32732801465223427,116686095.89680645,38194628.107421875,4033907.0
204,baseline_compensated,0.5260809070188927,119674319.1090359,62958374.34375,8109534.0
204,physics_compensated,0.5242278067890773,119650239.18310946,62723982.46875,8075508.5
204,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
205,before,0.326279550818002,116612832.56794146,38048382.62988281,4329719.5
205,baseline_compensated,0.5964361764129877,120778483.57351625,72036656.93554688,10864113.0
205,physics_compensated,0.5916331676410329,120750919.95625356,71440249.26928711,10985261.0
205,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
206,before,0.3616570236749478,116944752.50399989,42293891.125,6271719.5
206,baseline_compensated,0.5694449622462645,120316648.02773386,68513709.09375,9671374.0
206,physics_compensated,0.5596241271284211,120158161.96641868,67243406.5078125,9278851.0
206,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
207,before,0.3711270377844477,117066834.3130534,43446667.44140625,3706880.5
207,baseline_compensated,0.5238576786722933,119506991.41060409,62604655.10546875,9122162.0
207,physics_compensated,0.5085486947362812,119179999.36784324,60608833.1171875,6115121.5
207,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
208,before,0.28734622538370164,116431622.77714801,33456187.3203125,3389741.75
208,baseline_compensated,0.5298109388949918,119673597.29784518,63404380.9453125,8041535.0
208,physics_compensated,0.4494063242965584,118417962.46088547,53217781.240234375,4994171.0
208,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
209,before,0.30630109256179017,116353271.51276979,35639134.1875,3722386.5
209,baseline_compensated,0.5419592448963775,119843930.98093987,64950526.33984375,8372240.5
209,physics_compensated,0.5156776590393451,119301877.15534677,61521312.73046875,6912242.0
209,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
210,before,0.3078858292247843,116531889.67713243,35878517.484375,2532835.75
210,baseline_compensated,0.5371112901984826,119794294.22515103,64342867.9296875,8310401.0
210,physics_compensated,0.5671054571434214,120235066.09945339,68185962.125,9217638.0
210,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
211,before,0.423082890742464,117490281.03024817,49708127.732421875,3768840.75
211,baseline_compensated,0.43602145492059174,118157441.85099581,51519179.705566406,4065228.5
211,physics_compensated,0.4161939441531966,117945190.77037843,49088074.140625,4074126.0
211,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
212,before,0.42003110451419906,117524982.77791236,49364148.32421875,7028735.5
212,baseline_compensated,0.5327568337269626,119957575.39100458,63908218.046875,9491424.0
212,physics_compensated,0.5441469672142512,120156288.44527791,65382679.94921875,10067597.0
212,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
213,before,0.41645105330396714,117924324.70696594,49109709.234375,5835244.0
213,baseline_compensated,0.413242094385242,117730019.4949899,48650999.828125,6731686.0
213,physics_compensated,0.4262579914610709,118277285.6847418,50416638.23144531,5332171.0
213,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
214,before,0.26459263823470547,116261501.7923809,30761937.484375,3991400.25
214,baseline_compensated,0.6298531084079355,121279700.32475227,76388396.23632812,12005719.0
214,physics_compensated,0.5972408103698524,120772771.95884252,72130428.1953125,10783596.0
214,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
215,before,0.5464233986864657,119244833.35774566,65158167.119140625,9935544.0
215,baseline_compensated,0.6200554915862481,121069252.27971998,75069654.73828125,11289900.0
215,physics_compensated,0.6183124679337392,121073613.99877939,74861325.07324219,11417012.0
215,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
216,before,0.35687122793395765,117079353.02702785,41782252.48046875,5217526.0
216,baseline_compensated,0.6240296712941411,121177680.29306014,75618468.00146484,11696692.0
216,physics_compensated,0.615238542032333,121065482.4954116,74484150.94091797,11533015.0
216,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
217,before,0.2668498212416819,116298658.63567825,31034276.267578125,4394339.0
217,baseline_compensated,0.4502838442345186,118513449.80888075,53364691.7734375,5416571.0
217,physics_compensated,0.4827946439040089,118991356.25077918,57448389.46875,6490940.5
217,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
218,before,0.21040836017602155,115700008.39651431,24344249.0390625,4276636.0
218,baseline_compensated,0.5694425480692412,120375319.38237792,68546828.59375,10022760.0
218,physics_compensated,0.553622331657778,120129670.12905112,66506468.078125,9432673.0
218,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
219,before,0.320384324114725,116539015.08820798,37337273.58203125,7155348.0
219,baseline_compensated,0.597170449192789,120872125.78579521,72181261.65039062,11427214.0
219,physics_compensated,0.599529265259609,120881086.41400182,72471748.92156982,11348827.0
219,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
220,before,0.31649986384667683,116426192.93128143,36848874.2109375,6650607.5
220,baseline_compensated,0.5583833536340354,120409534.27652416,67234679.55883789,10827594.0
220,physics_compensated,0.5524428710811673,120317988.19792816,66468814.84277344,10604578.0
220,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
221,before,0.1906701026212612,115369931.64956921,21997596.70703125,4245916.0
221,baseline_compensated,0.548193978284363,120264507.35509476,65928278.73339844,10546943.0
221,physics_compensated,0.5505504968981533,120317608.79665087,66240919.30859375,10721810.0
221,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
222,before,0.376765081016945,117147203.91365685,44136975.7734375,4396728.0
222,baseline_compensated,0.3586540390072536,117248444.19575748,42051628.078125,3821577.75
222,physics_compensated,0.41371349641354793,117909748.34729266,48780854.25,4906024.0
222,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
223,before,0.4626801455132739,117978515.16179651,54586316.5625,4444603.0
223,baseline_compensated,0.5146569237752394,119191505.8297327,61342733.73046875,6776460.5
223,physics_compensated,0.5010669206335789,118981758.81495476,59617823.50097656,5414702.0
223,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
224,before,0.35104914146086175,117052170.61350146,41091064.0,4737386.0
224,baseline_compensated,0.539980555277895,119731306.75165427,64652577.50390625,7748587.0
224,physics_compensated,0.5220634047444245,119357374.67895268,62312117.40625,6524734.5
224,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
225,before,0.38546098046255395,117134290.23397925,45150698.359375,7829033.5
225,baseline_compensated,0.6190783064895854,121106652.10509202,74974501.08984375,11547718.0
225,physics_compensated,0.6096078804324102,120925182.97433661,73716944.48388672,10983704.0
225,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
226,before,0.3775986343778212,117054755.69523233,44199715.89794922,3812764.0
226,baseline_compensated,0.47705647095864856,118984283.66720653,56762222.46582031,6681793.5
226,physics_compensated,0.4883001415795324,119230645.2597143,58220340.9609375,7565783.5
226,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
227,before,0.43011517955152245,118109106.49525154,50800519.546875,5251649.0
227,baseline_compensated,0.6017568986204992,120835457.18978325,72713569.96191406,10882299.0
227,physics_compensated,0.5932739009741662,120651584.05192699,71579435.92919922,10239330.0
227,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
228,before,0.443017153206065,118270319.14785674,52395780.09765625,5823463.5
228,baseline_compensated,0.49169694995448354,119010518.37692797,58517108.8984375,6162590.5
228,physics_compensated,0.49977759226636037,119203800.70993926,59575388.5078125,6898206.0
228,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
229,before,0.3691111907290123,116947436.05509192,43166607.375,6318347.5
229,baseline_compensated,0.5760781632520668,120454078.1242367,69390964.08203125,10048437.0
229,physics_compensated,0.5964131614031916,120762426.20984156,72024300.39453125,10762343.0
229,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
230,before,0.5054329678235179,118505951.9948025,59896815.021484375,8106501.5
230,baseline_compensated,0.5991234913248209,120774110.039895,72358606.46875,10723776.0
230,physics_compensated,0.5924809883945135,120686783.02395576,71504624.4921875,10587925.0
230,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
231,before,0.392929239904166,117283196.93772154,46083997.42626953,3997636.0
231,baseline_compensated,0.4408767907739283,118212024.39308468,52116937.9453125,4601465.0
231,physics_compensated,0.42757793458826765,118068787.30413553,50483608.21484375,4663282.0
231,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
232,before,0.4649066125776924,118201069.7602826,54952458.9453125,6344099.0
232,baseline_compensated,0.5302111189685719,119776843.0360296,63507013.97265625,8485801.0
232,physics_compensated,0.5211772200079995,119663373.661876,62365824.421875,8303083.0
232,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
233,before,0.4830026929376932,118305761.72642064,57142001.50390625,6615196.5
233,baseline_compensated,0.34794865612791687,117112334.97430684,40749079.5703125,4290074.5
233,physics_compensated,0.3955104439647789,118008739.93900499,46673689.125,5367973.0
233,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
234,before,0.42207388477662244,117796860.41822775,49718978.49121094,6845604.5
234,baseline_compensated,0.5472139984921891,120042960.14345318,65689188.2109375,9244554.0
234,physics_compensated,0.5384049531965107,119926802.56401259,64569184.521484375,9044551.0
234,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
235,before,0.47813237562866184,118299182.68059096,56562669.25,7115284.0
235,baseline_compensated,0.6132140302346734,121050818.38501106,74230060.20507812,11589598.0
235,physics_compensated,0.6159198809118356,121061663.03028047,74564285.07659912,11511066.0
235,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
236,before,0.2381511039683095,115779727.1088616,27573069.828125,2984255.0
236,baseline_compensated,0.5704034646028066,120392707.62632543,68672417.54296875,10059117.0
236,physics_compensated,0.6129823254662874,120948221.07637382,74139121.81640625,10938082.0
236,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
237,before,0.33553482965945014,116883557.7180197,39218504.62890625,4894281.0
237,baseline_compensated,0.5502853316978623,120173150.15982261,66129521.796875,9868884.0
237,physics_compensated,0.5584126263313074,120315352.09958681,67185611.75390625,10261518.0
237,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
238,before,0.33381025458284697,116595452.09452341,38920757.546875,3946400.5
238,baseline_compensated,0.514147521220082,119360867.47047803,61369094.140625,6894656.5
238,physics_compensated,0.5491169349759593,120032758.73316729,65912020.572265625,8974771.0
238,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
239,before,0.3627595472045935,117229506.90465385,42526122.84375,4681356.5
239,baseline_compensated,0.5770790325909148,120468211.67398578,69519679.05078125,10101793.0
239,physics_compensated,0.47778436856082085,118691810.35554026,56709091.6640625,5696736.5
239,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
240,before,0.29657683869237245,116359728.42115787,34509600.40625,2850822.75
240,baseline_compensated,0.3824336548203241,117712587.43532944,45017255.03125,4099721.75
240,physics_compensated,0.4292943520486964,118258672.28738016,50767780.09375,4894080.5
240,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
241,before,0.32774700782426414,116886671.00451672,38309256.67626953,5037447.0
241,baseline_compensated,0.5458398534100446,120011820.08955666,65507234.28515625,9051341.0
241,physics_compensated,0.5312679900665829,119820824.39955959,63656968.546875,8734544.0
241,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
242,before,0.3268232632048318,116569456.9847686,38097610.321777344,6542064.0
242,baseline_compensated,0.5478630898790223,120279398.76939851,65896643.05859375,10642783.0
242,physics_compensated,0.5522202774689778,120325726.14361903,66446305.87768555,10666898.0
242,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
243,before,0.23408196983838228,115886296.34675547,27126892.526123047,6707464.0
243,baseline_compensated,0.6228188428677819,121178655.63366275,75472350.08203125,11805385.0
243,physics_compensated,0.6289940435563113,121267490.16098198,76276528.98828125,11977779.0
243,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
244,before,0.223337456402571,115677584.49709645,25835137.484375,4966024.0
244,baseline_compensated,0.4997360550631906,119645097.13051584,59790968.84765625,9555217.0
244,physics_compensated,0.49896182816765083,119703224.46927074,59727339.71875,9937776.0
244,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
245,before,0.4370922321508918,117651966.43267566,51424760.625,4504853.0
245,baseline_compensated,0.35726784171008047,117250700.60499285,41889904.744140625,3602269.25
245,physics_compensated,0.40371228518600083,117857175.44631684,47580389.625,3826826.25
245,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
246,before,0.3993760950603839,117308906.38843864,46850372.94921875,5374886.5
246,baseline_compensated,0.5514818298669477,120165439.54016271,66269056.484375,9741060.0
246,physics_compensated,0.5299771775059576,119908326.3665125,63548676.3671875,9398512.0
246,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
247,before,0.3704693898837611,117330203.39636113,43467248.8671875,4064915.0
247,baseline_compensated,0.3654578737591566,117253666.27782425,42851275.568359375,2592247.0
247,physics_compensated,0.4012367408812478,117753046.58018671,47246848.638671875,3519241.25
247,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
248,before,0.37355931800770986,117659353.84741658,43952747.98046875,4456435.5
248,baseline_compensated,0.4776412207998503,118936872.62571436,56809153.0390625,6555476.5
248,physics_compensated,0.4684503061866345,118783726.46229172,55644273.03125,6132197.5
248,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
249,before,0.3464631426656869,117036751.49536951,40548920.73046875,4528781.0
249,baseline_compensated,0.48780709025461005,119104524.2892273,58100031.4296875,6839942.5
249,physics_compensated,0.48886724361697703,119126816.5851424,58237198.46484375,6891878.5
249,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
250,before,0.31677058885418014,116462967.33428782,36892042.7421875,3149177.25
250,baseline_compensated,0.5681307766243151,120318832.70150024,68356831.86523438,9647268.0
250,physics_compensated,0.5447357579404098,119946043.33514784,65338898.828125,8698414.0
250,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
251,before,0.29394359811500964,116532929.4122272,34254108.5703125,3010575.0
251,baseline_compensated,0.5541116990370915,120078490.36236666,66536896.3125,9008730.0
251,physics_compensated,0.5487206423110513,120027309.69143191,65861462.46875,8978799.0
251,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
252,before,0.3663841571532546,117561591.4731048,43072704.60546875,4333798.0
252,baseline_compensated,0.6191468346185982,121108758.68747452,74984104.5859375,11583885.0
252,physics_compensated,0.6113263657646218,120925970.00469398,73925233.76953125,10927928.0
252,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
253,before,0.3999679862370817,117225082.88963865,46886280.33984375,4830879.0
253,baseline_compensated,0.5324598892218019,119707271.53950454,63739320.54296875,8084459.5
253,physics_compensated,0.5174398684769815,119492438.14271924,61830151.4765625,7663721.5
253,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
254,before,0.3336800707767047,116749786.93599723,38957077.16796875,3993959.25
254,baseline_compensated,0.603093317069911,120870601.1231226,72896251.76757812,11059977.0
254,physics_compensated,0.6188032139438703,121188076.88444826,74991571.46777344,12094005.0
254,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
255,before,0.3748134326026354,117361924.6318754,43988825.828125,3554182.75
255,baseline_compensated,0.496681693436246,119198764.93384582,59203844.42285156,6856621.5
255,physics_compensated,0.5522111490680829,120077730.23512381,66308261.390625,9089440.0
255,ideal,0.6506310255737309,121605536.47959268,79120334.91516113,12780168.0
