sample_index,state,strehl_ratio,peak_intensity,ideal_peak_intensity,phase_rmse_rad
200,baseline_compensated,0.8016867227410469,10245691.0,12780168.0,1.0545779466629028
200,physics_compensated,0.821309547730515,10496474.0,12780168.0,1.0280687808990479
200,ideal,1.0,12780168.0,12780168.0,0.0
201,before,0.2739914295336337,3501656.5,12780168.0,2.3089568614959717
201,baseline_compensated,0.5827281378460752,7447363.5,12780168.0,0.9486358165740967
201,physics_compensated,0.7851340451862605,10034145.0,12780168.0,0.5778874754905701
201,ideal,1.0,12780168.0,12780168.0,0.0
202,before,0.4616659186326815,5900168.0,12780168.0,1.0313736200332642
202,baseline_compensated,0.9127677351346242,11665325.0,12780168.0,0.4374373257160187
202,physics_compensated,0.9012340056875622,11517922.0,12780168.0,0.4210541844367981
202,ideal,1.0,12780168.0,12780168.0,0.0
203,before,0.2885063013256164,3687159.0,12780168.0,1.7670979499816895
203,baseline_compensated,0.41276476177777943,5275203.0,12780168.0,1.0032591819763184
203,physics_compensated,0.3508055214923622,4483353.5,12780168.0,1.075136423110962
203,ideal,1.0,12780168.0,12780168.0,0.0
204,before,0.3156380260415982,4033907.0,12780168.0,1.6814801692962646
204,baseline_compensated,0.6345404849138133,8109534.0,12780168.0,0.7195162773132324
204,physics_compensated,0.6318781177211442,8075508.5,12780168.0,0.732098400592804
204,ideal,1.0,12780168.0,12780168.0,0.0
205,before,0.3387842397689921,4329719.5,12780168.0,2.350335121154785
205,baseline_compensated,0.8500759144950207,10864113.0,12780168.0,0.6465454697608948
205,physics_compensated,0.859555289101051,10985261.0,12780168.0,0.6853287816047668
205,ideal,1.0,12780168.0,12780168.0,0.0
206,before,0.49073842378284854,6271719.5,12780168.0,2.00960373878479
206,baseline_compensated,0.7567485810828152,9671374.0,12780168.0,0.6121302247047424
206,physics_compensated,0.7260351350623873,9278851.0,12780168.0,0.6476938128471375
206,ideal,1.0,12780168.0,12780168.0,0.0
207,before,0.29004943440493114,3706880.5,12780168.0,1.7748665809631348
207,baseline_compensated,0.7137748110979448,9122162.0,12780168.0,0.8265225291252136
207,physics_compensated,0.47848522022558704,6115121.5,12780168.0,1.2541625499725342
207,ideal,1.0,12780168.0,12780168.0,0.0
208,before,0.2652345219562059,3389741.75,12780168.0,1.9186533689498901
208,baseline_compensated,0.6292198193325784,8041535.0,12780168.0,0.7807636857032776
208,physics_compensated,0.39077506649364857,4994171.0,12780168.0,1.1330012083053589
208,ideal,1.0,12780168.0,12780168.0,0.0
209,before,0.2912627204900593,3722386.5,12780168.0,1.8411924839019775
209,baseline_compensated,0.655096278859558,8372240.5,12780168.0,0.7343057990074158
209,physics_compensated,0.5408568964038657,6912242.0,12780168.0,1.0524530410766602
209,ideal,1.0,12780168.0,12780168.0,0.0
210,before,0.19818485562944085,2532835.75,12780168.0,1.5416878461837769
210,baseline_compensated,0.6502575709489891,8310401.0,12780168.0,0.6980626583099365
210,physics_compensated,0.7212454484166405,9217638.0,12780168.0,0.6710582375526428
210,ideal,1.0,12780168.0,12780168.0,0.0
211,before,0.2948975905481055,3768840.75,12780168.0,2.0969393253326416
211,baseline_compensated,0.31808881542089273,4065228.5,12780168.0,1.3609631061553955
211,physics_compensated,0.31878501127684705,4074126.0,12780168.0,1.3175601959228516
211,ideal,1.0,12780168.0,12780168.0,0.0
212,before,0.5499720739195291,7028735.5,12780168.0,1.698012113571167
212,baseline_compensated,0.7426681714982151,9491424.0,12780168.0,1.0074931383132935
212,physics_compensated,0.7877515381644435,10067597.0,12780168.0,0.9949172139167786
212,ideal,1.0,12780168.0,12780168.0,0.0
213,before,0.456585860217174,5835244.0,12780168.0,1.4858014583587646
213,baseline_compensated,0.5267290696022149,6731686.0,12780168.0,1.5195138454437256
213,physics_compensated,0.41722229316547327,5332171.0,12780168.0,1.3000751733779907
213,ideal,1.0,12780168.0,12780168.0,0.0
214,before,0.31231203298735977,3991400.25,12780168.0,2.3971309661865234
214,baseline_compensated,0.9394022832876688,12005719.0,12780168.0,0.4539352357387543
214,physics_compensated,0.8437757625721352,10783596.0,12780168.0,0.5104376077651978
214,ideal,1.0,12780168.0,12780168.0,0.0
215,before,0.7774188883901996,9935544.0,12780168.0,1.086338758468628
215,baseline_compensated,0.8833921432018734,11289900.0,12780168.0,0.39908450841903687
215,physics_compensated,0.8933381783400657,11417012.0,12780168.0,0.4073518216609955
215,ideal,1.0,12780168.0,12780168.0,0.0
216,before,0.408251753811061,5217526.0,12780168.0,2.2629218101501465
216,baseline_compensated,0.9152220847175092,11696692.0,12780168.0,0.3195326328277588
216,physics_compensated,0.9024149760785617,11533015.0,12780168.0,0.3510677218437195
216,ideal,1.0,12780168.0,12780168.0,0.0
217,before,0.3438404722066251,4394339.0,12780168.0,2.38010311126709
217,baseline_compensated,0.42382627521015376,5416571.0,12780168.0,1.116723656654358
217,physics_compensated,0.5078916411740441,6490940.5,12780168.0,0.9799346327781677
217,ideal,1.0,12780168.0,12780168.0,0.0
218,before,0.33463065587244234,4276636.0,12780168.0,2.1411445140838623
218,baseline_compensated,0.7842432118263234,10022760.0,12780168.0,0.7028723955154419
218,physics_compensated,0.7380711270775158,9432673.0,12780168.0,0.7484354376792908
218,ideal,1.0,12780168.0,12780168.0,0.0
219,before,0.5598790250644593,7155348.0,12780168.0,1.9022912979125977
219,baseline_compensated,0.8941364464066514,11427214.0,12780168.0,0.6890766620635986
219,physics_compensated,0.888002958959538,11348827.0,12780168.0,0.6860809326171875
219,ideal,1.0,12780168.0,12780168.0,0.0
220,before,0.5203849824196364,6650607.5,12780168.0,1.996124267578125
220,baseline_compensated,0.8472184403209723,10827594.0,12780168.0,1.000846266746521
220,physics_compensated,0.8297682784764645,10604578.0,12780168.0,1.0349469184875488
220,ideal,1.0,12780168.0,12780168.0,0.0
221,before,0.3322269316021511,4245916.0,12780168.0,1.823421835899353
221,baseline_compensated,0.8252585568515218,10546943.0,12780168.0,0.9610134363174438
221,physics_compensated,0.8389412408350188,10721810.0,12780168.0,1.046686053276062
221,ideal,1.0,12780168.0,12780168.0,0.0
222,before,0.34402740245668134,4396728.0,12780168.0,1.622995138168335
222,baseline_compensated,0.29902406212500493,3821577.75,12780168.0,1.404658317565918
222,physics_compensated,0.3838778958148281,4906024.0,12780168.0,1.4849967956542969
222,ideal,1.0,12780168.0,12780168.0,0.0
223,before,0.34777344084991685,4444603.0,12780168.0,1.70197331905365
223,baseline_compensated,0.5302325055507877,6776460.5,12780168.0,1.1086106300354004
223,physics_compensated,0.4236800330011311,5414702.0,12780168.0,1.275543212890625
223,ideal,1.0,12780168.0,12780168.0,0.0
224,before,0.37068260761517374,4737386.0,12780168.0,1.3988726139068604
224,baseline_compensated,0.6062977419389166,7748587.0,12780168.0,0.8123738765716553
224,physics_compensated,0.51053589436383,6524734.5,12780168.0,1.0579555034637451
224,ideal,1.0,12780168.0,12780168.0,0.0
225,before,0.6125923775023928,7829033.5,12780168.0,1.7653623819351196
225,baseline_compensated,0.9035654304387861,11547718.0,12780168.0,0.35038381814956665
225,physics_compensated,0.8594334597166485,10983704.0,12780168.0,0.4449271261692047
225,ideal,1.0,12780168.0,12780168.0,0.0
226,before,0.298334419391044,3812764.0,12780168.0,2.0918514728546143
226,baseline_compensated,0.5228251694343924,6681793.5,12780168.0,1.2518812417984009
226,physics_compensated,0.5919940567291447,7565783.5,12780168.0,1.166074514389038
226,ideal,1.0,12780168.0,12780168.0,0.0
227,before,0.41092175001142395,5251649.0,12780168.0,1.2209382057189941
227,baseline_compensated,0.8514989004839373,10882299.0,12780168.0,0.44004419445991516
227,physics_compensated,0.8011889984544804,10239330.0,12780168.0,0.501900851726532
227,ideal,1.0,12780168.0,12780168.0,0.0
228,before,0.4556640804721816,5823463.5,12780168.0,1.095819354057312
228,baseline_compensated,0.48219949064832324,6162590.5,12780168.0,0.9153538942337036
228,physics_compensated,0.5397586322808902,6898206.0,12780168.0,0.8486026525497437
228,ideal,1.0,12780168.0,12780168.0,0.0
229,before,0.49438688912383627,6318347.5,12780168.0,1.7715044021606445
229,baseline_compensated,0.7862523403448217,10048437.0,12780168.0,0.6034542918205261
229,physics_compensated,0.8421127953873533,10762343.0,12780168.0,0.5047519207000732
229,ideal,1.0,12780168.0,12780168.0,0.0
230,before,0.6343032032129781,8106501.5,12780168.0,1.3616265058517456
230,baseline_compensated,0.8390950729286187,10723776.0,12780168.0,0.500093400478363
230,physics_compensated,0.8284652439623642,10587925.0,12780168.0,0.540917158126831
230,ideal,1.0,12780168.0,12780168.0,0.0
231,before,0.3127999569332735,3997636.0,12780168.0,1.4544944763183594
231,baseline_compensated,0.3600473014126262,4601465.0,12780168.0,1.2301286458969116
231,physics_compensated,0.3648842487829581,4663282.0,12780168.0,1.2818472385406494
231,ideal,1.0,12780168.0,12780168.0,0.0
232,before,0.496401846986675,6344099.0,12780168.0,1.3593075275421143
232,baseline_compensated,0.6639819601745455,8485801.0,12780168.0,0.8224921822547913
232,physics_compensated,0.6496849650176743,8303083.0,12780168.0,0.85029536485672
232,ideal,1.0,12780168.0,12780168.0,0.0
233,before,0.5176142050714826,6615196.5,12780168.0,1.7732242345809937
233,baseline_compensated,0.3356821678713457,4290074.5,12780168.0,1.5509501695632935
233,physics_compensated,0.42002366479063497,5367973.0,12780168.0,1.6071560382843018
233,ideal,1.0,12780168.0,12780168.0,0.0
234,before,0.5356427630685293,6845604.5,12780168.0,1.5307705402374268
234,baseline_compensated,0.7233515240175247,9244554.0,12780168.0,0.8539469242095947
234,physics_compensated,0.7077020427274509,9044551.0,12780168.0,0.8722096085548401
234,ideal,1.0,12780168.0,12780168.0,0.0
235,before,0.5567441679952877,7115284.0,12780168.0,1.3126952648162842
235,baseline_compensated,0.9068423826666442,11589598.0,12780168.0,0.35087743401527405
235,physics_compensated,0.900697549515781,11511066.0,12780168.0,0.3524652421474457
235,ideal,1.0,12780168.0,12780168.0,0.0
236,before,0.23350671133587603,2984255.0,12780168.0,1.8633254766464233
236,baseline_compensated,0.7870880101106652,10059117.0,12780168.0,0.7181395292282104
236,physics_compensated,0.8558637100858142,10938082.0,12780168.0,0.47120583057403564
236,ideal,1.0,12780168.0,12780168.0,0.0
237,before,0.3829590503035641,4894281.0,12780168.0,1.4118812084197998
237,baseline_compensated,0.7722029945146262,9868884.0,12780168.0,0.9482600688934326
237,physics_compensated,0.80292512586689,10261518.0,12780168.0,0.9029065370559692
237,ideal,1.0,12780168.0,12780168.0,0.0
238,before,0.3087909720748585,3946400.5,12780168.0,1.8767184019088745
238,baseline_compensated,0.5394808972777196,6894656.5,12780168.0,0.9120463728904724
238,physics_compensated,0.7022420206056759,8974771.0,12780168.0,0.6455629467964172
238,ideal,1.0,12780168.0,12780168.0,0.0
239,before,0.3662985103169223,4681356.5,12780168.0,1.6070584058761597
239,baseline_compensated,0.7904272463397978,10101793.0,12780168.0,0.8870991468429565
239,physics_compensated,0.44574817013360074,5696736.5,12780168.0,1.3000537157058716
239,ideal,1.0,12780168.0,12780168.0,0.0
240,before,0.22306614044510212,2850822.75,12780168.0,1.6277568340301514
240,baseline_compensated,0.3207877822889339,4099721.75,12780168.0,1.405150055885315
240,physics_compensated,0.38294336193389633,4894080.5,12780168.0,1.28055739402771
240,ideal,1.0,12780168.0,12780168.0,0.0
241,before,0.3941612504624352,5037447.0,12780168.0,1.94321608543396
241,baseline_compensated,0.7082333346478701,9051341.0,12780168.0,0.8417869210243225
241,physics_compensated,0.6834451628491894,8734544.0,12780168.0,0.8748883605003357
241,ideal,1.0,12780168.0,12780168.0,0.0
242,before,0.5118918624543902,6542064.0,12780168.0,2.190051317214966
242,baseline_compensated,0.832757675798941,10642783.0,12780168.0,1.0688282251358032
242,physics_compensated,0.8346445837018731,10666898.0,12780168.0,1.04108464717865
242,ideal,1.0,12780168.0,12780168.0,0.0
243,before,0.5248337893523778,6707464.0,12780168.0,2.374556303024292
243,baseline_compensated,0.9237269024945525,11805385.0,12780168.0,0.3156401813030243
243,physics_compensated,0.9372160835444416,11977779.0,12780168.0,0.29551374912261963
243,ideal,1.0,12780168.0,12780168.0,0.0
244,before,0.38857266978024074,4966024.0,12780168.0,1.846986174583435
244,baseline_compensated,0.7476597334244746,9555217.0,12780168.0,1.3903089761734009
244,physics_compensated,0.7775935339817129,9937776.0,12780168.0,1.415804386138916
244,ideal,1.0,12780168.0,12780168.0,0.0
245,before,0.35248777637351875,4504853.0,12780168.0,1.6553773880004883
245,baseline_compensated,0.2818639981884432,3602269.25,12780168.0,1.3133667707443237
245,physics_compensated,0.2994347374776294,3826826.25,12780168.0,1.1669681072235107
245,ideal,1.0,12780168.0,12780168.0,0.0
246,before,0.42056462012079965,5374886.5,12780168.0,1.8315839767456055
246,baseline_compensated,0.7622012480587109,9741060.0,12780168.0,1.1559633016586304
246,physics_compensated,0.735398157520308,9398512.0,12780168.0,1.1667321920394897
246,ideal,1.0,12780168.0,12780168.0,0.0
247,before,0.3180642852269235,4064915.0,12780168.0,1.6381386518478394
247,baseline_compensated,0.20283356212531792,2592247.0,12780168.0,1.3135522603988647
247,physics_compensated,0.2753673699751052,3519241.25,12780168.0,1.2204786539077759
247,ideal,1.0,12780168.0,12780168.0,0.0
248,before,0.34869928939901257,4456435.5,12780168.0,1.6040525436401367
248,baseline_compensated,0.5129413400512419,6555476.5,12780168.0,0.9391540288925171
248,physics_compensated,0.47982135289614347,6132197.5,12780168.0,0.9688224792480469
248,ideal,1.0,12780168.0,12780168.0,0.0
249,before,0.3543600522309253,4528781.0,12780168.0,1.7631933689117432
249,baseline_compensated,0.5351997328986599,6839942.5,12780168.0,0.9679549932479858
249,physics_compensated,0.539263529243121,6891878.5,12780168.0,0.9841060042381287
249,ideal,1.0,12780168.0,12780168.0,0.0
250,before,0.246411256096164,3149177.25,12780168.0,1.9768859148025513
250,baseline_compensated,0.754862377395978,9647268.0,12780168.0,0.5651538372039795
250,physics_compensated,0.6806181264596834,8698414.0,12780168.0,0.6611038446426392
250,ideal,1.0,12780168.0,12780168.0,0.0
251,before,0.23556615218203705,3010575.0,12780168.0,2.4669077396392822
251,baseline_compensated,0.7048991844238667,9008730.0,12780168.0,0.654386579990387
251,physics_compensated,0.7025571964312206,8978799.0,12780168.0,0.6862604022026062
251,ideal,1.0,12780168.0,12780168.0,0.0
252,before,0.339103367029291,4333798.0,12780168.0,1.2038758993148804
252,baseline_compensated,0.9063953619389041,11583885.0,12780168.0,0.5905208587646484
252,physics_compensated,0.8550691978384009,10927928.0,12780168.0,0.6152898073196411
252,ideal,1.0,12780168.0,12780168.0,0.0
253,before,0.3779980826543125,4830879.0,12780168.0,2.0951459407806396
253,baseline_compensated,0.632578499750551,8084459.5,12780168.0,0.749870240688324
253,physics_compensated,0.5996573362728878,7663721.5,12780168.0,0.7686430811882019
253,ideal,1.0,12780168.0,12780168.0,0.0
254,before,0.31251226509698465,3993959.25,12780168.0,1.6514248847961426
254,baseline_compensated,0.8654015346277139,11059977.0,12780168.0,0.7149513363838196
254,physics_compensated,0.9463103301928425,12094005.0,12780168.0,0.5897652506828308
254,ideal,1.0,12780168.0,12780168.0,0.0
255,before,0.27810141071697964,3554182.75,12780168.0,1.5731464624404907
255,baseline_compensated,0.5365048018148119,6856621.5,12780168.0,0.8777679800987244
255,physics_compensated,0.7112144378696743,9089440.0,12780168.0,0.6331365704536438
255,ideal,1.0,12780168.0,12780168.0,0.0
