epoch,train_total_loss,train_phase_loss,train_farfield_loss,val_total_loss,val_phase_loss,val_farfield_loss,val_rmse_rad,val_rmse_deg,val_mae_rad,val_mae_deg
23,0.21878907159387068,0.21876977667129238,9.647871937678201e-05,0.2965768205574135,0.29655848686991176,9.166772403713206e-05,1.0749101638793945,61.58781574600498,0.8251358270645142,47.27680041583323
24,0.20906678441516513,0.20904783413396869,9.475395886790705e-05,0.41729343541307384,0.41726577028729556,0.0001383036692905258,1.212390422821045,69.46485434972725,0.9313228726387024,53.36086996619754
25,0.20748341990915756,0.2074640518127207,9.68384363801692e-05,0.319932787052167,0.31991346696623013,9.660613436816455e-05,1.093885898590088,62.67504525808761,0.84609055519104,48.47741789832724
26,0.1958119636141388,0.19579461857926247,8.672332620721664e-05,0.31557303978726753,0.3155531567685744,9.9404687324411e-05,1.1050163507461548,63.31277319070252,0.8422147035598755,48.255347957842616
27,0.18861830584163772,0.18860181525099876,8.245405649822257e-05,0.3496609805456174,0.349637246404598,0.0001186723577857681,1.1668401956558228,66.85501857729786,0.8941137194633484,51.22894252999395
28,0.17931344730561005,0.17929779734025456,7.825353499579987e-05,0.35386838106548085,0.3538487117274914,9.834393616377686e-05,1.1484427452087402,65.80092231287897,0.8850505948066711,50.70966373796539
29,0.1707028657530939,0.17068819019048573,7.338086873983611e-05,0.33663176496823627,0.3366115586040846,0.00010102340913327484,1.1644501686096191,66.71808011462828,0.8803908228874207,50.442678473498766
30,0.16182580415430015,0.16181152101668567,7.141524001171645e-05,0.4028311186756184,0.40280646884363464,0.0001232313409560281,1.1812312602996826,67.67956584409097,0.9078384041786194,52.01530903932669
31,0.1466578136109773,0.14664551952864205,6.146723021299178e-05,0.3402905834266563,0.3402710031060612,9.793060950804014e-05,1.153573989868164,66.09492097551299,0.8813720941543579,50.498901175651724
32,0.13409581880329707,0.13408420114210864,5.808631517513338e-05,0.36664484451019685,0.36662665574379216,9.096490742914148e-05,1.1718405485153198,67.14151769222322,0.8937702775001526,51.20926475499515
33,0.12301110447119068,0.1230008443973584,5.1300463017255755e-05,0.3606471207017213,0.36062871104751537,9.205529941443743e-05,1.171188235282898,67.1041428970849,0.8937826156616211,51.20997167957424
34,0.11007124630932036,0.11006205928558743,4.593350880814446e-05,0.36461478043225853,0.3645946679551617,0.00010054227478499372,1.180616855621338,67.64436304910872,0.8978817462921143,51.4448345643743
35,0.10645903917497762,0.10645056615828136,4.237138978550315e-05,0.36958394155782814,0.3695657140289257,9.111556271794922e-05,1.1894723176956177,68.15174365160311,0.9106022715568542,52.17366697523344
36,0.09268611773598794,0.09267870653108512,3.7056281326947393e-05,0.4084856907526652,0.40846825210876714,8.720624911350813e-05,1.2086316347122192,69.24949165500757,0.9137179851531982,52.35218421447547
37,0.0800163651811344,0.08001011564245437,3.124607173552315e-05,0.3705131136903576,0.3704964415310255,8.334589057721447e-05,1.1953800916671753,68.49023416649061,0.9035317301750183,51.768554795181636
38,0.06764723889155094,0.0676421738286924,2.5326612543031137e-05,0.40580908963882845,0.40579209062788224,8.500448413447361e-05,1.193583369255066,68.38728955532018,0.9030812382698059,51.74274351030816
39,0.05714876629287304,0.0571445478490611,2.1093257184383622e-05,0.37830666525691165,0.37829016587313485,8.24988560958041e-05,1.1882046461105347,68.07911141996921,0.9012265801429749,51.6364794272011
40,0.06815006521494028,0.06814491374199617,2.5752959494100488e-05,0.458528528026506,0.4585069858170802,0.0001077329599830395,1.2551276683807373,71.91351814831184,0.9730101823806763,55.749376873667245
41,0.05645773164386856,0.05645367238857893,2.0296737353653026e-05,0.3944146582503724,0.3944000227778566,7.319283212102901e-05,1.2164835929870605,69.6993757250688,0.9089340567588806,52.078085307988275
42,0.03775970773074214,0.03775716156766401,1.2730609433273147e-05,0.3802932948848001,0.38027796480390763,7.665067360172615e-05,1.2195367813110352,69.87431053009117,0.9154000282287598,52.44855818366435
43,0.031021520672313993,0.031019437360946693,1.0414030412654263e-05,0.41768356962920794,0.41766779563006234,7.888504913745576e-05,1.1852730512619019,67.91114340790025,0.8917467594146729,51.09332570892877
44,0.02579930528748635,0.025797538698635287,8.834080346289296e-06,0.42052985406389426,0.4205126154656504,8.62021884577367e-05,1.209190011024475,69.28148426107991,0.914568305015564,52.40090395382517
45,0.026180761600922607,0.02617908909126034,8.362565957559025e-06,0.40136469384424045,0.40134935558231827,7.67041907190753e-05,1.1959271430969238,68.5215779045918,0.8950293660163879,51.28140521300882
46,0.021751803580109634,0.021750349572250964,7.2697512731482875e-06,0.38244377339587493,0.38242923356349173,7.269303812767118e-05,1.202321171760559,68.88792876110378,0.8945721983909607,51.255211437541824
47,0.020469033705622124,0.020467589520875303,7.221632159349844e-06,0.3824685036746505,0.38245397552945254,7.262482913990894e-05,1.1734235286712646,67.23221577421181,0.878478467464447,50.33310857883342
48,0.018326631107227095,0.018325369565763288,6.307571159052018e-06,0.3840333517470391,0.38401922817323725,7.060696679533435e-05,1.1773990392684937,67.45999575284257,0.8747655749320984,50.1203755069442
49,0.016449430822160657,0.01644836616957321,5.32276737187061e-06,0.3904621045963437,0.39044856596616356,6.768722059087237e-05,1.1933282613754272,68.37267295049635,0.8836675882339478,50.63042329830949
50,0.01521988923781078,0.01521891491831015,4.871305278438181e-06,0.37435150886672774,0.3743375884551628,6.957786814275417e-05,1.1936304569244385,68.38998748004234,0.8899266123771667,50.989038965586424
